tar1	tar2	tarPair	APF_score	Seq	APF_sim	Seq_distance
47	51	3VO3:4AT5	-388.144	114.384	0.31882	0.867257
47	52	3VO3:4AU8	-324.568	63.3136	0.275982	0.956269
47	53	3VO3:4B6L	-333.311	56.1978	0.242937	0.966422
47	54	3VO3:4BKY	-382.835	46.7587	0.302977	0.978776
47	55	3VO3:4CLJ	-344.393	103.486	0.307421	0.896302
47	56	3VO3:4CRS	-321.43	63.8631	0.214841	0.963927
47	57	3VO3:4E93	-341.081	114.254	0.26184	0.891694
47	58	3VO3:4EYJ	-408.884	52.6752	0.372291	0.974379
47	59	3VO3:4F9C	-322.662	35.9464	0.295035	0.986638
47	60	3VO3:4FYO	-183.451	94.4246	0.129456	0.900829
47	61	3VO3:4GCJ	-370.274	55.5098	0.285288	0.969121
47	62	3VO3:4GIH	-302.671	93.2706	0.251445	0.912224
47	63	3VO3:4GV1	-324.187	50.0464	0.223844	0.976946
47	64	3VO3:4HCU	-333.503	111.049	0.207198	0.860595
47	65	3VO3:4HGS	-327.409	44.514	0.223891	0.980852
47	66	3VO3:4HVD	-338.377	92.532	0.308847	0.908557
47	67	3VO3:4I4E	-331.682	109.698	0.271734	0.859334
47	68	3VO3:4IM0	-369.809	38.8232	0.336279	0.99236
47	69	3VO3:4IVA	-301.572	96.9907	0.256627	0.901556
47	70	3VO3:4K33	-343.821	185.71	0.255452	0.641988
47	71	3VO3:4KIK	-363.172	46.4891	0.311081	0.988979
47	72	3VO3:4KWP	-326.12	47.7764	0.290022	0.979394
47	73	3VO3:4L7F	-332.694	44.9932	0.223132	0.982654
47	74	3VO3:4NW6	-324.497	59.3295	0.264372	0.96395
47	75	3VO3:4OBO	-332.667	60.3871	0.332885	0.960299
47	76	3VO3:4PMM	-446.402	114.055	0.383381	0.867328
47	77	3VO3:4QTE	-345.948	53.9792	0.224129	0.974915
47	78	3VO3:4RFZ	-312.951	110.993	0.194538	0.858175
47	79	3VO3:4RT7	-541.655	185.504	0.552381	0.631782
47	80	3VO3:4TND	-253.398	57.6059	0.163752	0.981496
47	81	3VO3:4TWC	-319.265	44.6487	0.215635	0.979846
47	82	3VO3:4U8Z	-356.242	64.1945	0.330188	0.955139
47	83	3VO3:4USF	-359.421	54.919	0.309624	0.966311
47	84	3VO3:4WOT	-225.541	43.4541	0.135825	0.985525
47	85	3VO3:4X7Q	-346.262	49.2786	0.255087	0.97225
47	86	3VO3:4XV2	-396.161	82.2356	0.29564	0.915844
47	87	3VO3:4YLK	-286.793	44.0553	0.231283	0.983021
47	88	3VO3:4YMJ	-358.794	108.322	0.339587	0.872085
47	89	3VO3:5EAK	-390.567	48.8349	0.360455	0.97573
47	90	3VO3:5EBZ	-264.414	50.6668	0.183397	0.987975
47	91	3VO3:5EZV	-366.103	57.6519	0.310218	0.977204
47	92	3VO3:5GRN	-584.77	197.977	0.565837	0.589035
47	93	3VO3:5H2U	-374.886	104.937	0.325579	0.877138
47	94	3VO3:5JIX	-212.999	8.70425	0.093636	0.998333
47	95	3VO3:5JZN	-354.629	52.2106	0.272582	0.968587
47	96	3VO3:5L0N	-165.383	10.7798	0.0784948	0.9971
47	97	3VO3:5LI9	-300.573	56.2255	0.204723	0.971328
47	98	3VO3:5MY8	-314.837	27.8839	0.197846	0.993474
47	99	3VO3:5NKF	-428.871	106.874	0.432326	0.879761
47	100	3VO3:5U6B	-359.129	110.204	0.316229	0.86348
47	101	3VO3:5UYJ	-378.816	48.5953	0.327758	0.974262
47	102	3VO3:5BX6	-292.344	57.2516	0.330038	0.970857
47	103	3VO3:4MXO	-455.665	102.236	0.489583	0.88435
47	104	3VO3:5G1X	-316.53	66.2286	0.257156	0.948971
47	105	3VO3:5HU9	-588.244	113.461	0.530442	0.858045
47	106	3VO3:3KN5	-218.452	35.237	0.125525	0.986319
47	107	3VO3:3BBT	-365.608	97.3871	0.273319	0.897732
47	108	3VO3:3S95	-354.764	68.0301	0.317709	0.954257
47	109	3VO3:5HES	-404.831	77.4029	0.24482	0.936673
48	1	3VVH:1CM8	-392.489	50.4459	0.213164	0.973038
48	2	3VVH:1Q41	-295.553	53.5719	0.151802	0.971557
48	3	3VVH:1S9I	-910.417	263.487	0.646189	0.222373
48	4	3VVH:1T46	-365.919	54.0107	0.142051	0.967513
48	5	3VVH:1UA2	-414.508	67.8058	0.206072	0.946611
48	6	3VVH:1X8B	-303.358	51.3007	0.155357	0.96474
48	7	3VVH:1XJD	-343.334	60.8861	0.164972	0.957224
48	8	3VVH:2C47	-267.398	33.8649	0.155115	0.986853
48	9	3VVH:2CMW	-263.231	36.2948	0.115963	0.98535
48	10	3VVH:2DQ7	-368.239	57.052	0.224342	0.9588
48	11	3VVH:2HW7	-337.249	52.6047	0.178884	0.966347
48	12	3VVH:2I1M	-278.573	53.9961	0.120747	0.968354
48	13	3VVH:2JDO	-395.452	69.4574	0.223592	0.948697
48	14	3VVH:2NRU	-358.079	58.3559	0.177571	0.95842
48	15	3VVH:2QD9	-313.878	55.438	0.127043	0.968019
48	16	3VVH:2RKU	-335.109	56.2974	0.14972	0.963892
48	17	3VVH:2V7O	-331.947	55.0133	0.177188	0.966874
48	18	3VVH:2VZ6	-320.932	46.0653	0.167235	0.97564
48	19	3VVH:2WEL	-308.185	57.1338	0.168096	0.963876
48	20	3VVH:2X2M	-304.917	66.0702	0.197497	0.948553
48	21	3VVH:2X4Z	-354.176	80.0729	0.183614	0.923628
48	22	3VVH:2XNM	-261.959	65.8116	0.104539	0.943511
48	23	3VVH:2Y7J	-317.209	57.9833	0.159867	0.959777
48	24	3VVH:2YCF	-322.66	51.3237	0.156402	0.968231
48	25	3VVH:2YEX	-264.409	57.1897	0.144877	0.960461
48	26	3VVH:3BHY	-420.247	65.3969	0.271625	0.943149
48	27	3VVH:3BLR	-391.211	59.8467	0.213636	0.959992
48	28	3VVH:3E7O	-293.916	53.191	0.163139	0.971749
48	29	3VVH:3EQR	-369.162	54.8402	0.181908	0.963598
48	30	3VVH:3F66	-301.684	50.3601	0.162428	0.970836
48	31	3VVH:3FHR	-315.634	45.7186	0.156824	0.974352
48	32	3VVH:3FXZ	-261.099	79.3352	0.107172	0.923368
48	33	3VVH:3FZT	-254.944	46.6331	0.0753878	0.973079
48	34	3VVH:3HDM	-297.329	62.1741	0.158825	0.954909
48	35	3VVH:3HNG	-356.046	53.0992	0.162549	0.967719
48	36	3VVH:3MPM	-357.194	56.4183	0.195241	0.958454
48	37	3VVH:3NR9	-372.638	46.4533	0.208884	0.979033
48	38	3VVH:3OY1	-367.55	52.5939	0.175507	0.971669
48	39	3VVH:3PLS	-409.027	47.6035	0.241061	0.974726
48	40	3VVH:3POZ	-550.339	59.06	0.3239	0.96017
48	41	3VVH:3PP0	-445.784	60.9244	0.212554	0.956797
48	42	3VVH:3Q4U	-342.354	41.71	0.197192	0.980423
48	43	3VVH:3R04	-296.112	46.7586	0.1402	0.974229
48	44	3VVH:3RGF	-319.308	48.8908	0.113348	0.975673
48	45	3VVH:3SXS	-391.744	57.1353	0.212418	0.959793
48	46	3VVH:3V8S	-381.398	59.82	0.256451	0.969915
48	47	3VVH:3VO3	-404.186	50.8775	0.206646	0.972397
48	48	3VVH:3VVH	-1124.39	290.826	1.	0.
48	49	3VVH:3WF7	-343.679	66.4735	0.150215	0.948872
48	50	3VVH:3ZBF	-323.93	54.6282	0.185486	0.965273
48	51	3VVH:4AT5	-332.026	57.6259	0.145866	0.962645
48	52	3VVH:4AU8	-297.574	61.4463	0.145062	0.954332
48	53	3VVH:4B6L	-323.666	58.0331	0.143242	0.9603
48	54	3VVH:4BKY	-438.3	54.3442	0.248284	0.968214
48	55	3VVH:4CLJ	-348.984	52.2099	0.197358	0.970735
48	56	3VVH:4CRS	-475.093	59.836	0.29346	0.96489
48	57	3VVH:4E93	-370.47	62.8966	0.193157	0.963609
48	58	3VVH:4EYJ	-293.14	48.4117	0.119665	0.976005
48	59	3VVH:4F9C	-350.373	41.2102	0.217499	0.980529
48	60	3VVH:4FYO	-297.015	53.3579	0.0998339	0.964889
48	61	3VVH:4GCJ	-334.605	71.0087	0.145703	0.943976
48	62	3VVH:4GIH	-305.982	54.7308	0.160654	0.966489
48	63	3VVH:4GV1	-428.338	66.7835	0.244314	0.954483
48	64	3VVH:4HCU	-431.185	56.5269	0.21655	0.959951
48	65	3VVH:4HGS	-289.712	36.8764	0.0983987	0.98543
48	66	3VVH:4HVD	-301.195	66.0924	0.153004	0.948275
48	67	3VVH:4I4E	-305.461	46.2474	0.144118	0.97228
48	68	3VVH:4IM0	-370.073	46.1348	0.210543	0.988039
48	69	3VVH:4IVA	-329.666	64.0008	0.191766	0.952474
48	70	3VVH:4K33	-477.633	48.0459	0.308241	0.973431
48	71	3VVH:4KIK	-381.104	48.2234	0.214212	0.986852
48	72	3VVH:4KWP	-300.63	44.2913	0.154085	0.980365
48	73	3VVH:4L7F	-355.184	52.8204	0.159036	0.973494
48	74	3VVH:4NW6	-334.944	63.3458	0.176086	0.954435
48	75	3VVH:4OBO	-277.53	77.1502	0.144869	0.928152
48	76	3VVH:4PMM	-330.909	54.7736	0.131723	0.966074
48	77	3VVH:4QTE	-398.238	55.9391	0.185699	0.970131
48	78	3VVH:4RFZ	-378.2	55.0277	0.177648	0.96135
48	79	3VVH:4RT7	-356.429	49.5612	0.149558	0.970858
48	80	3VVH:4TND	-348.988	55.1227	0.194193	0.981214
48	81	3VVH:4TWC	-282.111	36.806	0.105266	0.984815
48	82	3VVH:4U8Z	-321.464	103.815	0.168123	0.869915
48	83	3VVH:4USF	-338.317	87.6073	0.171541	0.904948
48	84	3VVH:4WOT	-439.283	60.9137	0.21061	0.968462
48	85	3VVH:4X7Q	-330.301	44.403	0.145114	0.975019
48	86	3VVH:4XV2	-430.694	50.423	0.218493	0.96492
48	87	3VVH:4YLK	-298.69	48.6328	0.156867	0.977059
48	88	3VVH:4YMJ	-322.108	58.0246	0.171143	0.959305
48	89	3VVH:5EAK	-360.059	63.8685	0.191537	0.953973
48	90	3VVH:5EBZ	-235.737	50.1006	0.0911667	0.986964
48	91	3VVH:5EZV	-331.709	61.7762	0.159226	0.97098
48	92	3VVH:5GRN	-371.425	49.9928	0.142741	0.970945
48	93	3VVH:5H2U	-353.071	57.5731	0.18056	0.958995
48	94	3VVH:5JIX	-239.137	11.3806	0.0737922	0.99684
48	95	3VVH:5JZN	-357.629	55.8153	0.173332	0.960196
48	96	3VVH:5L0N	-179.254	13.0291	0.0561108	0.995303
48	97	3VVH:5LI9	-407.844	69.6319	0.235742	0.951243
48	98	3VVH:5MY8	-380.632	51.5594	0.180804	0.975262
48	99	3VVH:5NKF	-326.269	49.9056	0.156458	0.970931
48	100	3VVH:5U6B	-360.689	52.3561	0.199443	0.965836
48	101	3VVH:5UYJ	-319.609	59.1198	0.145891	0.957764
48	102	3VVH:5BX6	-282.381	66.2103	0.192571	0.956784
48	103	3VVH:4MXO	-363.422	53.7458	0.194758	0.964563
48	104	3VVH:5G1X	-410.393	74.0845	0.270305	0.929203
48	105	3VVH:5HU9	-380.186	59.1397	0.138538	0.957239
48	106	3VVH:3KN5	-292.907	48.587	0.141097	0.97116
48	107	3VVH:3BBT	-475.576	56.3686	0.289178	0.962012
48	108	3VVH:3S95	-346.186	65.6172	0.189153	0.952817
48	109	3VVH:5HES	-445.433	55.5872	0.185367	0.963788
49	1	3WF7:1CM8	-301.322	65.1946	0.201982	0.95593
49	2	3WF7:1Q41	-296.939	63.7214	0.246366	0.960619
49	3	3WF7:1S9I	-314.913	63.4505	0.124325	0.955869
49	4	3WF7:1T46	-274.299	58.5335	0.128351	0.962659
49	5	3WF7:1UA2	-347.886	62.523	0.233346	0.955576
49	6	3WF7:1X8B	-253.132	42.8059	0.173907	0.975975
49	7	3WF7:1XJD	-301.161	139.001	0.20413	0.781818
49	8	3WF7:2C47	-236.476	40.2773	0.195063	0.9818
49	9	3WF7:2CMW	-254.486	43.2948	0.17425	0.979599
49	10	3WF7:2DQ7	-285.751	53.1902	0.217172	0.964954
49	11	3WF7:2HW7	-279.171	73.9841	0.197069	0.934857
49	12	3WF7:2I1M	-250.419	57.3795	0.156886	0.965027
49	13	3WF7:2JDO	-372.724	164.556	0.319318	0.718188
49	14	3WF7:2NRU	-307.035	47.9487	0.209893	0.972528
49	15	3WF7:2QD9	-245.453	55.294	0.124905	0.968865
49	16	3WF7:2RKU	-296.404	88.0789	0.188329	0.913504
49	17	3WF7:2V7O	-285.54	81.1513	0.210816	0.929459
49	18	3WF7:2VZ6	-251.695	82.9796	0.165343	0.922643
49	19	3WF7:2WEL	-279.452	88.1286	0.222209	0.915886
49	20	3WF7:2X2M	-295.101	60.0595	0.297419	0.958396
49	21	3WF7:2X4Z	-311.466	82.1247	0.228307	0.92138
49	22	3WF7:2XNM	-274.945	74.1671	0.185106	0.929789
49	23	3WF7:2Y7J	-276.367	80.3325	0.195116	0.924443
49	24	3WF7:2YCF	-199.664	88.7208	0.0962811	0.907094
49	25	3WF7:2YEX	-274.93	70.9276	0.25187	0.940483
49	26	3WF7:3BHY	-323.189	83.2069	0.258262	0.909932
49	27	3WF7:3BLR	-272.62	63.0892	0.16678	0.956489
49	28	3WF7:3E7O	-284.491	62.3431	0.245768	0.96202
49	29	3WF7:3EQR	-276.088	50.0104	0.163568	0.970374
49	30	3WF7:3F66	-302.915	56.1763	0.263267	0.964486
49	31	3WF7:3FHR	-236.091	58.4875	0.141105	0.958921
49	32	3WF7:3FXZ	-308.368	78.0786	0.240328	0.927361
49	33	3WF7:3FZT	-204.701	47.6129	0.0781217	0.972535
49	34	3WF7:3HDM	-298.882	159.402	0.258106	0.709942
49	35	3WF7:3HNG	-265.94	59.8652	0.145768	0.959844
49	36	3WF7:3MPM	-293.66	53.4183	0.212173	0.963551
49	37	3WF7:3NR9	-287.06	55.6169	0.199279	0.970586
49	38	3WF7:3OY1	-264.941	56.8803	0.146632	0.967571
49	39	3WF7:3PLS	-309.965	52.6331	0.222589	0.969763
49	40	3WF7:3POZ	-252.764	47.892	0.109841	0.974369
49	41	3WF7:3PP0	-243.459	56.292	0.101933	0.963905
49	42	3WF7:3Q4U	-248.218	49.1087	0.166676	0.973441
49	43	3WF7:3R04	-287.657	60.9894	0.212696	0.957092
49	44	3WF7:3RGF	-235.756	50.3562	0.0993159	0.974744
49	45	3WF7:3SXS	-308.732	52.1272	0.212109	0.967248
49	46	3WF7:3V8S	-396.974	112.761	0.446671	0.895383
49	47	3WF7:3VO3	-295.277	56.8973	0.177329	0.966216
49	48	3WF7:3VVH	-343.698	66.4735	0.150215	0.948872
49	49	3WF7:3WF7	-699.357	297.173	1.	0.
49	50	3WF7:3ZBF	-283.209	49.5597	0.227921	0.972029
49	51	3WF7:4AT5	-244.604	58.9476	0.12729	0.961747
49	52	3WF7:4AU8	-240.16	64.4791	0.151891	0.950787
49	53	3WF7:4B6L	-286.315	90.6955	0.180226	0.905106
49	54	3WF7:4BKY	-333.144	86.5413	0.230618	0.921115
49	55	3WF7:4CLJ	-282.588	48.3114	0.208027	0.975478
49	56	3WF7:4CRS	-284.867	146.251	0.169626	0.794728
49	57	3WF7:4E93	-329.753	55.5006	0.246065	0.972269
49	58	3WF7:4EYJ	-245.412	64.8816	0.134849	0.957823
49	59	3WF7:4F9C	-286.195	56.911	0.233323	0.963659
49	60	3WF7:4FYO	-249.079	52.3308	0.162827	0.966949
49	61	3WF7:4GCJ	-277.697	73.166	0.16134	0.941791
49	62	3WF7:4GIH	-246.448	51.6871	0.167563	0.970751
49	63	3WF7:4GV1	-403.632	159.226	0.348859	0.746784
49	64	3WF7:4HCU	-320.754	51.3819	0.19265	0.967616
49	65	3WF7:4HGS	-224.861	42.3986	0.127983	0.981151
49	66	3WF7:4HVD	-293.616	56.6984	0.233762	0.962747
49	67	3WF7:4I4E	-315.649	52.5711	0.247396	0.964946
49	68	3WF7:4IM0	-288.732	52.6712	0.206059	0.984742
49	69	3WF7:4IVA	-257.019	54.8356	0.187418	0.965857
49	70	3WF7:4K33	-281.892	60.1865	0.172607	0.959198
49	71	3WF7:4KIK	-283.675	57.1627	0.190818	0.98192
49	72	3WF7:4KWP	-288.603	57.3189	0.228331	0.967818
49	73	3WF7:4L7F	-359.426	56.7893	0.261796	0.970016
49	74	3WF7:4NW6	-309.003	196.268	0.240972	0.571924
49	75	3WF7:4OBO	-233.673	65.0362	0.165088	0.950034
49	76	3WF7:4PMM	-250.947	49.1618	0.121803	0.973254
49	77	3WF7:4QTE	-368.478	69.9739	0.255583	0.954261
49	78	3WF7:4RFZ	-305.552	54.4063	0.186441	0.963025
49	79	3WF7:4RT7	-286.296	64.705	0.155133	0.95139
49	80	3WF7:4TND	-270.469	120.683	0.187523	0.911877
49	81	3WF7:4TWC	-273.066	37.0156	0.158568	0.98497
49	82	3WF7:4U8Z	-301.465	73.4149	0.237737	0.936335
49	83	3WF7:4USF	-247.357	71.8466	0.147426	0.937437
49	84	3WF7:4WOT	-361.247	113.944	0.229004	0.892005
49	85	3WF7:4X7Q	-280.061	61.8588	0.167748	0.952553
49	86	3WF7:4XV2	-250.586	52.1295	0.118902	0.963307
49	87	3WF7:4YLK	-256.516	57.9167	0.18603	0.968159
49	88	3WF7:4YMJ	-303.618	55.4395	0.244451	0.963644
49	89	3WF7:5EAK	-334.806	92.1755	0.266284	0.906181
49	90	3WF7:5EBZ	-228.716	59.631	0.137969	0.981927
49	91	3WF7:5EZV	-310.272	78.5546	0.22396	0.954077
49	92	3WF7:5GRN	-270.94	61.2718	0.122123	0.957288
49	93	3WF7:5H2U	-263.935	59.2094	0.162236	0.957558
49	94	3WF7:5JIX	-205.607	11.1785	0.0877218	0.997017
49	95	3WF7:5JZN	-328.396	88.7806	0.234975	0.901445
49	96	3WF7:5L0N	-180.796	8.02464	0.0878613	0.998256
49	97	3WF7:5LI9	-303.393	148.667	0.20971	0.782494
49	98	3WF7:5MY8	-332.238	42.8005	0.221451	0.983317
49	99	3WF7:5NKF	-282.131	53.9165	0.188085	0.966795
49	100	3WF7:5U6B	-311.097	48.2808	0.238532	0.971568
49	101	3WF7:5UYJ	-271.606	78.1283	0.169365	0.927813
49	102	3WF7:5BX6	-272.252	148.547	0.28773	0.787115
49	103	3WF7:4MXO	-282.561	54.7652	0.189239	0.963992
49	104	3WF7:5G1X	-278.365	100.047	0.199974	0.873646
49	105	3WF7:5HU9	-264.543	55.3568	0.107827	0.963334
49	106	3WF7:3KN5	-258.415	71.5551	0.176581	0.938785
49	107	3WF7:3BBT	-241.627	50.2248	0.120003	0.970486
49	108	3WF7:3S95	-281.259	57.5302	0.200769	0.964505
49	109	3WF7:5HES	-247.968	48.9306	0.0923399	0.972541
50	1	3ZBF:1CM8	-335.047	36.5525	0.347075	0.986067
50	2	3ZBF:1Q41	-289.086	37.024	0.324526	0.986629
50	3	3ZBF:1S9I	-315.153	53.4894	0.173026	0.968458
50	4	3ZBF:1T46	-293.73	111.469	0.127075	0.863807
50	5	3ZBF:1UA2	-261.59	43.3324	0.183403	0.97854
50	6	3ZBF:1X8B	-276.919	41.7261	0.289297	0.977042
50	7	3ZBF:1XJD	-347.147	59.3777	0.376912	0.959959
50	8	3ZBF:2C47	-282.222	27.3973	0.386124	0.991531
50	9	3ZBF:2CMW	-260.366	31.2834	0.253483	0.989288
50	10	3ZBF:2DQ7	-346.471	116.418	0.443818	0.831154
50	11	3ZBF:2HW7	-362.09	47.1351	0.460805	0.973408
50	12	3ZBF:2I1M	-255.769	113.794	0.227419	0.861668
50	13	3ZBF:2JDO	-285.475	45.9789	0.260343	0.977873
50	14	3ZBF:2NRU	-333.671	51.4988	0.344496	0.968129
50	15	3ZBF:2QD9	-314.151	38.468	0.284373	0.984845
50	16	3ZBF:2RKU	-315.698	48.9979	0.296895	0.97308
50	17	3ZBF:2V7O	-308.592	47.1758	0.342208	0.976025
50	18	3ZBF:2VZ6	-275.044	49.1142	0.27443	0.972745
50	19	3ZBF:2WEL	-328.886	45.4537	0.427744	0.977497
50	20	3ZBF:2X2M	-300.799	128.117	0.429492	0.809606
50	21	3ZBF:2X4Z	-307.108	57.8869	0.308494	0.960716
50	22	3ZBF:2XNM	-265.629	59.0717	0.240137	0.955207
50	23	3ZBF:2Y7J	-333.923	44.0541	0.395898	0.977147
50	24	3ZBF:2YCF	-243.887	54.2294	0.199709	0.965091
50	25	3ZBF:2YEX	-244.618	49.0094	0.277088	0.971422
50	26	3ZBF:3BHY	-322.116	50.0327	0.356611	0.967249
50	27	3ZBF:3BLR	-340.4	43.6154	0.361409	0.979086
50	28	3ZBF:3E7O	-315.543	37.9247	0.42026	0.985865
50	29	3ZBF:3EQR	-353.463	100.343	0.372572	0.880052
50	30	3ZBF:3F66	-274.559	120.368	0.300604	0.836019
50	31	3ZBF:3FHR	-277.238	39.4814	0.270393	0.981174
50	32	3ZBF:3FXZ	-289.691	60.87	0.294817	0.9556
50	33	3ZBF:3FZT	-217.676	115.737	0.122826	0.836791
50	34	3ZBF:3HDM	-249.235	42.1845	0.249432	0.97957
50	35	3ZBF:3HNG	-281.87	108.355	0.227598	0.867698
50	36	3ZBF:3MPM	-310.544	114.029	0.329801	0.832962
50	37	3ZBF:3NR9	-317.63	39.9282	0.339057	0.984754
50	38	3ZBF:3OY1	-310.118	36.9367	0.279266	0.986247
50	39	3ZBF:3PLS	-291.364	113.876	0.273338	0.857647
50	40	3ZBF:3POZ	-325.402	99.4709	0.253051	0.888799
50	41	3ZBF:3PP0	-332.583	101.584	0.264376	0.881785
50	42	3ZBF:3Q4U	-329.686	42.9037	0.408633	0.979613
50	43	3ZBF:3R04	-309.512	41.8094	0.342278	0.979721
50	44	3ZBF:3RGF	-282.364	39.2861	0.19806	0.98454
50	45	3ZBF:3SXS	-299.447	117.939	0.27733	0.831382
50	46	3ZBF:3V8S	-266.494	40.6439	0.279786	0.986331
50	47	3ZBF:3VO3	-332.122	113.549	0.311802	0.86468
50	48	3ZBF:3VVH	-323.961	54.6282	0.185486	0.965273
50	49	3ZBF:3WF7	-283.199	49.5597	0.227921	0.972029
50	50	3ZBF:3ZBF	-503.171	295.487	1.	0.
50	51	3ZBF:4AT5	-304.841	117.591	0.274798	0.846908
50	52	3ZBF:4AU8	-282.819	41.6756	0.292841	0.979323
50	53	3ZBF:4B6L	-306.232	44.615	0.28654	0.976906
50	54	3ZBF:4BKY	-327.233	48.5051	0.309249	0.975077
50	55	3ZBF:4CLJ	-454.596	160.951	0.748393	0.72627
50	56	3ZBF:4CRS	-325.305	52.3361	0.307448	0.973563
50	57	3ZBF:4E93	-394.267	132.268	0.488886	0.841602
50	58	3ZBF:4EYJ	-255.172	33.2174	0.202622	0.988882
50	59	3ZBF:4F9C	-274.601	33.3367	0.298526	0.987459
50	60	3ZBF:4FYO	-271.855	98.5105	0.269617	0.882211
50	61	3ZBF:4GCJ	-331.3	52.4731	0.319163	0.969889
50	62	3ZBF:4GIH	-270.112	83.1693	0.279781	0.923837
50	63	3ZBF:4GV1	-295.849	44.5928	0.260508	0.980026
50	64	3ZBF:4HCU	-295.115	112.932	0.226707	0.842669
50	65	3ZBF:4HGS	-333.323	30.489	0.324201	0.990197
50	66	3ZBF:4HVD	-302.6	88.8517	0.345102	0.907992
50	67	3ZBF:4I4E	-321.859	108.582	0.357523	0.849604
50	68	3ZBF:4IM0	-295.563	37.1142	0.300124	0.992381
50	69	3ZBF:4IVA	-295.899	90.0134	0.345179	0.907473
50	70	3ZBF:4K33	-323.147	121.409	0.315295	0.833022
50	71	3ZBF:4KIK	-322.304	50.1718	0.342335	0.985992
50	72	3ZBF:4KWP	-305.62	31.6302	0.355861	0.990144
50	73	3ZBF:4L7F	-330.65	35.0082	0.307978	0.98854
50	74	3ZBF:4NW6	-324.755	55.4617	0.369961	0.965622
50	75	3ZBF:4OBO	-253.544	46.431	0.270228	0.974387
50	76	3ZBF:4PMM	-313.037	119.001	0.263362	0.842392
50	77	3ZBF:4QTE	-347.104	44.8291	0.315226	0.98112
50	78	3ZBF:4RFZ	-279.284	111.472	0.216476	0.843893
50	79	3ZBF:4RT7	-331.495	113.952	0.289097	0.848376
50	80	3ZBF:4TND	-293.19	38.2087	0.306275	0.991116
50	81	3ZBF:4TWC	-293.343	34.7946	0.254364	0.986644
50	82	3ZBF:4U8Z	-283.761	64.7333	0.292763	0.950219
50	83	3ZBF:4USF	-243.245	54.9964	0.198168	0.963132
50	84	3ZBF:4WOT	-316.57	40.2489	0.244405	0.986448
50	85	3ZBF:4X7Q	-327.233	41.8583	0.31828	0.97815
50	86	3ZBF:4XV2	-257.071	66.283	0.173936	0.940338
50	87	3ZBF:4YLK	-282.621	36.678	0.31386	0.987157
50	88	3ZBF:4YMJ	-302.875	113.925	0.338154	0.845598
50	89	3ZBF:5EAK	-308.435	50.5155	0.314098	0.971661
50	90	3ZBF:5EBZ	-228.85	55.2135	0.191962	0.984417
50	91	3ZBF:5EZV	-344.205	51.7714	0.383087	0.97994
50	92	3ZBF:5GRN	-288.547	118.805	0.192499	0.838502
50	93	3ZBF:5H2U	-309.912	113.29	0.310876	0.843731
50	94	3ZBF:5JIX	-190.101	13.29	0.104184	0.995759
50	95	3ZBF:5JZN	-392.458	51.2702	0.466492	0.966944
50	96	3ZBF:5L0N	-165.707	9.04795	0.107125	0.997771
50	97	3ZBF:5LI9	-283.996	50.0357	0.255431	0.975222
50	98	3ZBF:5MY8	-366.622	28.5215	0.374806	0.992549
50	99	3ZBF:5NKF	-306.246	111.232	0.30803	0.857868
50	100	3ZBF:5U6B	-401.436	117.322	0.552069	0.831155
50	101	3ZBF:5UYJ	-357.95	43.9683	0.408839	0.977007
50	102	3ZBF:5BX6	-241.044	54.3924	0.313518	0.971294
50	103	3ZBF:4MXO	-330.926	119.464	0.360793	0.827678
50	104	3ZBF:5G1X	-316.932	47.9151	0.360243	0.970853
50	105	3ZBF:5HU9	-309.694	119.844	0.205436	0.827169
50	106	3ZBF:3KN5	-233.147	44.5852	0.199763	0.976098
50	107	3ZBF:3BBT	-292.369	107.435	0.24419	0.864184
50	108	3ZBF:3S95	-341.273	78.2867	0.41083	0.933897
50	109	3ZBF:5HES	-281.44	68.6202	0.165317	0.945687
51	1	4AT5:1CM8	-279.873	45.782	0.181269	0.978872
51	2	4AT5:1Q41	-276.64	36.734	0.222466	0.987276
51	3	4AT5:1S9I	-332.466	54.6213	0.144163	0.968205
51	4	4AT5:1T46	-374.939	112.075	0.249498	0.866912
51	5	4AT5:1UA2	-229.386	51.7973	0.105563	0.970358
51	6	4AT5:1X8B	-279.665	44.0954	0.220861	0.975215
51	7	4AT5:1XJD	-314.457	67.5818	0.231536	0.949859
51	8	4AT5:2C47	-220.254	31.9463	0.176054	0.988869
51	9	4AT5:2CMW	-197.004	37.5682	0.108383	0.985066
51	10	4AT5:2DQ7	-307.031	115.747	0.260914	0.838655
51	11	4AT5:2HW7	-285.013	46.4587	0.21371	0.975027
51	12	4AT5:2I1M	-239.453	119.099	0.149262	0.853519
51	13	4AT5:2JDO	-221.852	56.2615	0.117717	0.967974
51	14	4AT5:2NRU	-290.448	71.1182	0.195406	0.941245
51	15	4AT5:2QD9	-287.213	44.4382	0.177939	0.980449
51	16	4AT5:2RKU	-255.115	58.3223	0.14516	0.96313
51	17	4AT5:2V7O	-280.328	45.8042	0.211411	0.978152
51	18	4AT5:2VZ6	-280.203	44.6097	0.213213	0.978265
51	19	4AT5:2WEL	-258.884	45.2632	0.198374	0.978429
51	20	4AT5:2X2M	-252.054	122.361	0.225754	0.832117
51	21	4AT5:2X4Z	-267.791	59.0632	0.175602	0.960466
51	22	4AT5:2XNM	-221.272	55.4509	0.124751	0.961845
51	23	4AT5:2Y7J	-264.871	51.0818	0.186452	0.970299
